rownum,X,X.1,Surface..pixel.2.,clustersize,name,Sample,Subsample,initial subsample sum,initial cells,initial sample sum,initial sample day,initial average sum,rounded initial cells average,final clustersize,final sum,final cells.1,final cells.2,final cells.3,final sum day,cluster percentage,Exp.growth.1,Exp.growth.2,Exp.growth.3,d4.1,d7.1,d9.1,d11.1,d14.1,d16.1,d18.1,d21.1,d25.1,d29.1,d31.1,d33.1,d4.2,d7.2,d9.2,d11.2,d14.2,d16.2,d18.2,d21.2,d25.2,d29.2,d31.2,d33.2,d4.3,d7.3,d9.3,d11.3,d14.3,d16.3,d18.3,d21.3,d25.3,d29.3,d31.3,d33.3,D.4.A,D.7.A,D.9.A,D.11.A,D.14.A,D.16.A,D.18.A,D.21.A,D.25.A,D.29.A,D.31.A,D.33.A,D.4.B,D.7.B,D.9.B,D.11.B,D.14.B,D.16.B,D.18.B,D.21.B,D.25.B,D.29.B,D.31.B,D.33.B,D.4.C,D.7.C,D.9.C,D.11.C,D.14.C,D.16.C,D.18.C,D.21.C,D.25.C,D.29.C,D.31.C,D.33.C,Sample2,SampleAbbrev,D.4.lm,D.7.lm,D.9.lm,D.11.lm,D.14.lm,D.16.lm,D.18.lm,D.21.lm,D.25.lm,D.29.lm,D.31.lm,D.33.lm,d4gm,d7gm,d9gm,d11gm,d14gm,d16gm,d18gm,d21gm,d25gm,d29gm,d31gm,rgm4,rgm7,rgm9,rgm11,rgm14,rgm16,rgm18,rgm21,rgm25,rgm29,rgm31,D.4.N,D.7.N,D.9.N,D.11.N,D.14.N,D.16.N,D.18.N,D.21.N,D.25.N,D.29.N,D.31.N
42898,10,10,110,1.1,Movie-6457-Image Export-260merge.txt,26B.8.4,1,2354,24,4985,4,1661.666667,16,444.6181818,44461.81818,483,453,445,31,0.046728972,0.111183808,0.108808826,0.108148906,24,33.50200391,41.84502327,52.26570857,72.9585822,91.12749132,113.8210122,158.8846665,247.8723272,386.6999375,483,603.2817111,24,33.26415223,41.35105599,51.40398047,71.24624299,88.56703645,110.098717,152.5975201,235.8130125,364.4081293,453,563.1295887,24,33.19836233,41.21483888,51.16707044,70.77762266,87.86844017,109.0862124,150.8951502,232.5675798,358.4454444,445,552.4550615,1.121495327,1.565514201,1.955374919,2.442322831,3.409279542,4.258293987,5.318738888,7.424517125,11.58281903,18.07009054,22.57009346,28.19073416,1.121495327,1.554399637,1.932292336,2.402055162,3.329263691,4.138646563,5.144799861,7.13072524,11.01929965,17.02841726,21.1682243,26.31446676,1.121495327,1.551325342,1.92592705,2.3909846,3.307365545,4.106001877,5.097486561,7.051175242,10.86764391,16.74978712,20.79439252,25.81565708,26B.8.4,8,5.403971963,11.18429907,15.03785047,18.89140187,24.67172897,28.52528037,32.37883178,38.15915888,45.86626168,53.57336449,57.42691589,61.28046729,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.184670639,0.184670639,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,0.743732911,1.951649328,1.434398586,0.836153964,4.616833051,5.181296275,21.12793274,18.71010977,22.10323372,21.65043716,26.75137202
42899,11,11,266,2.66,Movie-6457-Image Export-260merge.txt,26B.8.4,1,2354,24,4985,4,1661.666667,16,444.6181818,44461.81818,483,453,445,31,0.11299915,0.111183808,0.108808826,0.108148906,24,33.50200391,41.84502327,52.26570857,72.9585822,91.12749132,113.8210122,158.8846665,247.8723272,386.6999375,483,603.2817111,24,33.26415223,41.35105599,51.40398047,71.24624299,88.56703645,110.098717,152.5975201,235.8130125,364.4081293,453,563.1295887,24,33.19836233,41.21483888,51.16707044,70.77762266,87.86844017,109.0862124,150.8951502,232.5675798,358.4454444,445,552.4550615,2.711979609,3.785697978,4.728452078,5.905980663,8.244257802,10.2973291,12.86167767,17.95383232,28.00936238,43.6967644,54.57858963,68.17032079,2.711979609,3.75882094,4.672634195,5.80860612,8.050764926,10.00799987,12.44106148,17.24339013,26.64667006,41.17780901,51.18861512,63.63316508,2.711979609,3.751386737,4.657241776,5.781835488,7.997811226,9.929059085,12.32664932,17.05102377,26.27993892,40.50403067,50.28462192,62.42695257,26B.8.4,8,13.06778675,27.04566865,36.36425658,45.68284452,59.66072642,68.97931436,78.29790229,92.2757842,110.9129601,129.5501359,138.8687239,148.1873118,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.184670639,0.184670639,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,1.798481404,4.71944292,3.468636582,2.021972313,11.16434174,12.52931645,51.09118282,45.24444726,53.44963789,52.3546935,64.68968143
42900,12,12,274,2.74,Movie-6457-Image Export-260merge.txt,26B.8.4,1,2354,24,4985,4,1661.666667,16,444.6181818,44461.81818,483,453,445,31,0.116397621,0.111183808,0.108808826,0.108148906,24,33.50200391,41.84502327,52.26570857,72.9585822,91.12749132,113.8210122,158.8846665,247.8723272,386.6999375,483,603.2817111,24,33.26415223,41.35105599,51.40398047,71.24624299,88.56703645,110.098717,152.5975201,235.8130125,364.4081293,453,563.1295887,24,33.19836233,41.21483888,51.16707044,70.77762266,87.86844017,109.0862124,150.8951502,232.5675798,358.4454444,445,552.4550615,2.793542906,3.899553556,4.870661163,6.083604142,8.492205405,10.6070232,13.24849505,18.4937972,28.85174922,45.0109528,56.22005098,70.22055601,2.793542906,3.871868187,4.813164546,5.983301041,8.292893194,10.30899235,12.81522874,17.76198833,27.44807367,42.41623935,52.72812234,65.54694448,2.793542906,3.864210398,4.797309198,5.955725277,8.238346902,10.2276774,12.69737562,17.56383651,27.07031302,41.72219701,51.79694138,64.30445491,26B.8.4,8,13.46080289,27.85907222,37.45791844,47.05676466,61.45503398,71.0538802,80.65272642,95.05099575,114.2486882,133.4463806,143.0452268,152.6440731,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.184670639,0.184670639,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,1.85257107,4.861381053,3.572956479,2.08278351,11.50011142,12.906138,52.62775974,46.60518251,55.0571458,53.92927075,66.63523576
42901,13,13,145,1.45,Movie-6457-Image Export-260merge.txt,26B.8.4,1,2354,24,4985,4,1661.666667,16,444.6181818,44461.81818,483,453,445,31,0.061597281,0.111183808,0.108808826,0.108148906,24,33.50200391,41.84502327,52.26570857,72.9585822,91.12749132,113.8210122,158.8846665,247.8723272,386.6999375,483,603.2817111,24,33.26415223,41.35105599,51.40398047,71.24624299,88.56703645,110.098717,152.5975201,235.8130125,364.4081293,453,563.1295887,24,33.19836233,41.21483888,51.16707044,70.77762266,87.86844017,109.0862124,150.8951502,232.5675798,358.4454444,445,552.4550615,1.478334749,2.063632356,2.577539666,3.219425549,4.494050306,5.61320571,7.011064898,9.786863483,15.26826145,23.8196648,29.75148683,37.16051321,1.478334749,2.04898134,2.547112625,3.166345441,4.388574866,5.455488651,6.781781635,9.399592362,14.52544045,22.44655002,27.90356839,34.68725164,1.478334749,2.04492886,2.538722021,3.151752427,4.359709127,5.41245702,6.719414103,9.294731001,14.32553061,22.07926484,27.41079014,34.02972979,26B.8.4,8,7.123417587,14.74293968,19.82262107,24.90230246,32.52182455,37.60150595,42.68118734,50.30070943,60.46007222,70.619435,75.6991164,80.77879779,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.184670639,0.184670639,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,0.980375201,2.572628659,1.890798137,1.102202953,6.085825385,6.829890545,27.8504568,24.66332651,29.13608081,28.53921262,35.26317221
42902,1,1,74,0.74,Movie-6459-Image Export-261merge.txt,26B.8.4,2,1182,12,4985,4,1661.666667,16,482.8512397,48285.12397,483,453,445,31,0.062605753,0.136855926,0.134480944,0.133821023,12,18.0920828,23.78811961,31.2774732,47.15621956,62.00268947,81.5233608,122.9106161,212.487061,367.3462271,483,635.0657303,12,17.96363579,23.50730838,30.76178751,46.04946226,60.26056877,78.85729759,118.0469811,202.149286,346.1700881,453,592.7981852,12,17.92810727,23.42987147,30.62001297,45.7465731,59.78524736,78.13209951,116.7300551,199.3671584,340.5058259,445,581.5612684,0.751269036,1.132668466,1.48927314,1.95814976,2.952250632,3.88172506,5.103831387,7.694911669,13.30291245,22.99798715,30.23857868,39.75876822,0.751269036,1.124626944,1.471692741,1.92586487,2.882961258,3.772658282,4.936920492,7.390420136,12.65570826,21.67223902,28.36040609,37.11257674,0.751269036,1.122402655,1.466844745,1.916988968,2.863998654,3.742900427,4.89151892,7.307972995,12.48153106,21.31762362,27.85956007,36.4090811,26B.8.4,8,7.240042301,14.98431134,20.14715736,25.31000338,33.05427242,38.21711844,43.37996447,51.1242335,61.44992555,71.7756176,76.93846362,82.10130964,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.415719699,0.415719699,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,0.996425921,2.61474778,1.921754316,1.120248238,6.185462622,6.941709629,28.30642495,25.06711491,29.61309722,29.0064571,35.84050147
42903,2,2,133,1.33,Movie-6459-Image Export-261merge.txt,26B.8.4,2,1182,12,4985,4,1661.666667,16,482.8512397,48285.12397,483,453,445,31,0.112521151,0.136855926,0.134480944,0.133821023,12,18.0920828,23.78811961,31.2774732,47.15621956,62.00268947,81.5233608,122.9106161,212.487061,367.3462271,483,635.0657303,12,17.96363579,23.50730838,30.76178751,46.04946226,60.26056877,78.85729759,118.0469811,202.149286,346.1700881,453,592.7981852,12,17.92810727,23.42987147,30.62001297,45.7465731,59.78524736,78.13209951,116.7300551,199.3671584,340.5058259,445,581.5612684,1.350253807,2.035741973,2.676666589,3.519377272,5.306072083,6.976613959,9.173102357,13.83004395,23.90928859,41.33422014,54.34771574,71.45832667,1.350253807,2.021288968,2.645069386,3.461351725,5.181538477,6.780588534,8.873113857,13.28278214,22.74607026,38.95145661,50.97208122,66.70233387,1.350253807,2.017291258,2.636356096,3.44539909,5.147457041,6.727104821,8.791513735,13.13460011,22.43302205,38.31410732,50.07191201,65.43794305,26B.8.4,8,13.01250846,26.93126227,36.21043147,45.48960068,59.40835448,68.68752369,77.96669289,91.8854467,110.4437851,129.0021235,138.2812927,147.5604619,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.415719699,0.415719699,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,1.790873615,4.699479118,3.453963838,2.013419131,11.11711525,12.47631596,50.87506106,45.05305789,53.22353959,52.13322695,64.41603642
42904,3,3,120,1.2,Movie-6459-Image Export-261merge.txt,26B.8.4,2,1182,12,4985,4,1661.666667,16,482.8512397,48285.12397,483,453,445,31,0.101522843,0.136855926,0.134480944,0.133821023,12,18.0920828,23.78811961,31.2774732,47.15621956,62.00268947,81.5233608,122.9106161,212.487061,367.3462271,483,635.0657303,12,17.96363579,23.50730838,30.76178751,46.04946226,60.26056877,78.85729759,118.0469811,202.149286,346.1700881,453,592.7981852,12,17.92810727,23.42987147,30.62001297,45.7465731,59.78524736,78.13209951,116.7300551,199.3671584,340.5058259,445,581.5612684,1.218274112,1.836759675,2.415037524,3.17537799,4.787433458,6.294689286,8.27648333,12.47823514,21.57229046,37.29403321,49.03553299,64.4736782,1.218274112,1.823719369,2.386528769,3.123024113,4.67507231,6.117824241,8.005817014,11.98446509,20.52277016,35.14417138,45.98984772,60.18255687,1.218274112,1.820112414,2.378667155,3.108630758,4.644322142,6.06956826,7.932192844,11.85076702,20.24032065,34.56911938,45.17766497,59.04175313,26B.8.4,8,11.74060914,24.29888325,32.67106599,41.04324873,53.60152284,61.97370558,70.34588832,82.90416244,99.64852792,116.3928934,124.7650761,133.1372589,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.415719699,0.415719699,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,1.615825818,4.240131535,3.11635835,1.816618764,10.03047993,11.25682643,45.90231073,40.64937554,48.02123873,47.037498,58.11973211
42905,4,4,123,1.23,Movie-6459-Image Export-261merge.txt,26B.8.4,2,1182,12,4985,4,1661.666667,16,482.8512397,48285.12397,483,453,445,31,0.104060914,0.136855926,0.134480944,0.133821023,12,18.0920828,23.78811961,31.2774732,47.15621956,62.00268947,81.5233608,122.9106161,212.487061,367.3462271,483,635.0657303,12,17.96363579,23.50730838,30.76178751,46.04946226,60.26056877,78.85729759,118.0469811,202.149286,346.1700881,453,592.7981852,12,17.92810727,23.42987147,30.62001297,45.7465731,59.78524736,78.13209951,116.7300551,199.3671584,340.5058259,445,581.5612684,1.248730964,1.882678667,2.475413462,3.254762439,4.907119294,6.452056518,8.483395413,12.79019102,22.11159772,38.22638404,50.26142132,66.08552016,1.248730964,1.869312353,2.446191988,3.201099716,4.791949118,6.270769847,8.20596244,12.28407671,21.03583941,36.02277567,47.13959391,61.68712079,1.248730964,1.865615224,2.438133833,3.186346527,4.760430196,6.221307466,8.130497665,12.14703619,20.74632866,35.43334737,46.3071066,60.51779696,26B.8.4,8,12.03412437,24.90635533,33.48784264,42.06932995,54.94156091,63.52304822,72.10453553,84.9767665,102.1397411,119.3027157,127.884203,136.4656904,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.415719699,0.415719699,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,1.656221463,4.346134823,3.194267309,1.862034234,10.28124193,11.53824709,47.0498685,41.66560993,49.2217697,48.21343545,59.57272541
42906,5,5,14,0.14,Movie-6459-Image Export-261merge.txt,26B.8.4,2,1182,12,4985,4,1661.666667,16,482.8512397,48285.12397,483,453,445,31,0.011844332,0.136855926,0.134480944,0.133821023,12,18.0920828,23.78811961,31.2774732,47.15621956,62.00268947,81.5233608,122.9106161,212.487061,367.3462271,483,635.0657303,12,17.96363579,23.50730838,30.76178751,46.04946226,60.26056877,78.85729759,118.0469811,202.149286,346.1700881,453,592.7981852,12,17.92810727,23.42987147,30.62001297,45.7465731,59.78524736,78.13209951,116.7300551,199.3671584,340.5058259,445,581.5612684,0.14213198,0.214288629,0.281754378,0.370460765,0.558533903,0.734380417,0.965589722,1.4557941,2.51676722,4.350970541,5.720812183,7.521929123,0.14213198,0.21276726,0.278428356,0.364352813,0.545425103,0.713746161,0.934011985,1.398187593,2.394323185,4.100153328,5.365482234,7.021298302,0.14213198,0.212346448,0.277511168,0.362673588,0.541837583,0.708116297,0.925422498,1.382589485,2.361370742,4.033063928,5.27072758,6.888204532,26B.8.4,8,1.369737733,2.834869712,3.811624365,4.788379019,6.253510998,7.230265651,8.207020305,9.672152284,11.62566159,13.5791709,14.55592555,15.5326802,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.415719699,0.415719699,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,0.188513012,0.494682012,0.363575141,0.211938856,1.170222658,1.313296416,5.355269586,4.742427146,5.602477852,5.4877081,6.780635413
42907,6,6,231,2.31,Movie-6459-Image Export-261merge.txt,26B.8.4,2,1182,12,4985,4,1661.666667,16,482.8512397,48285.12397,483,453,445,31,0.195431472,0.136855926,0.134480944,0.133821023,12,18.0920828,23.78811961,31.2774732,47.15621956,62.00268947,81.5233608,122.9106161,212.487061,367.3462271,483,635.0657303,12,17.96363579,23.50730838,30.76178751,46.04946226,60.26056877,78.85729759,118.0469811,202.149286,346.1700881,453,592.7981852,12,17.92810727,23.42987147,30.62001297,45.7465731,59.78524736,78.13209951,116.7300551,199.3671584,340.5058259,445,581.5612684,2.345177665,3.535762374,4.648947234,6.11260263,9.215809407,12.11727688,15.93223041,24.02060264,41.52665914,71.79101393,94.39340102,124.1118305,2.345177665,3.510659786,4.594067881,6.011821418,8.999514197,11.77681166,15.41119775,23.07009529,39.50633255,67.65252991,88.53045685,115.851422,2.345177665,3.503716396,4.578934272,5.984114209,8.940320124,11.6839189,15.26947122,22.81272651,38.96261724,66.54555481,86.96700508,113.6553748,26B.8.4,8,22.60067259,46.77535025,62.89180203,79.00825381,103.1829315,119.2993832,135.415835,159.5905127,191.8234162,224.0563198,240.1727716,256.2892234,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.415719699,0.415719699,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,3.110464699,8.162253204,5.998989824,3.496991122,19.30867386,21.66939087,88.36194816,78.25004791,92.44088456,90.54718364,111.8804843
42908,7,7,52,0.52,Movie-6459-Image Export-261merge.txt,26B.8.4,2,1182,12,4985,4,1661.666667,16,482.8512397,48285.12397,483,453,445,31,0.043993232,0.136855926,0.134480944,0.133821023,12,18.0920828,23.78811961,31.2774732,47.15621956,62.00268947,81.5233608,122.9106161,212.487061,367.3462271,483,635.0657303,12,17.96363579,23.50730838,30.76178751,46.04946226,60.26056877,78.85729759,118.0469811,202.149286,346.1700881,453,592.7981852,12,17.92810727,23.42987147,30.62001297,45.7465731,59.78524736,78.13209951,116.7300551,199.3671584,340.5058259,445,581.5612684,0.527918782,0.795929192,1.04651626,1.375997129,2.074554498,2.727698691,3.58647611,5.407235227,9.347992533,16.16074772,21.24873096,27.93859389,0.527918782,0.790278393,1.034162467,1.353310449,2.025864668,2.651057171,3.469187373,5.193268204,8.893200401,15.22914093,19.92893401,26.07910798,0.527918782,0.788715379,1.030755767,1.347073329,2.012539595,2.630146246,3.437283566,5.135332375,8.770805613,14.97995173,19.57698816,25.58475969,26B.8.4,8,5.087597293,10.52951607,14.15746193,17.78540778,23.22732657,26.85527242,30.48321827,35.92513706,43.18102876,50.43692047,54.06486633,57.69281218,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.415719699,0.415719699,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,0.700191188,1.837390332,1.350421952,0.787201465,4.346541302,4.877958118,19.89100132,17.6147294,20.80920345,20.3829158,25.18521725
42909,8,8,340,3.4,Movie-6459-Image Export-261merge.txt,26B.8.4,2,1182,12,4985,4,1661.666667,16,482.8512397,48285.12397,483,453,445,31,0.287648054,0.136855926,0.134480944,0.133821023,12,18.0920828,23.78811961,31.2774732,47.15621956,62.00268947,81.5233608,122.9106161,212.487061,367.3462271,483,635.0657303,12,17.96363579,23.50730838,30.76178751,46.04946226,60.26056877,78.85729759,118.0469811,202.149286,346.1700881,453,592.7981852,12,17.92810727,23.42987147,30.62001297,45.7465731,59.78524736,78.13209951,116.7300551,199.3671584,340.5058259,445,581.5612684,3.45177665,5.204152412,6.842606319,8.996904304,13.5643948,17.83495298,23.4500361,35.35499956,61.12148964,105.6664274,138.9340102,182.6754216,3.45177665,5.16720488,6.761831512,8.848568321,13.24603821,17.33383535,22.68314821,33.95598441,58.14784877,99.57515225,130.3045685,170.5172445,3.45177665,5.156985172,6.739556938,8.807787148,13.15891274,17.19711007,22.47454639,33.57717322,57.34757516,97.94583825,128.0033841,167.2849672,26B.8.4,8,33.26505922,68.84683587,92.5680203,116.2892047,151.8709814,175.5921658,199.3133503,234.8951269,282.3374958,329.7798646,353.5010491,377.2222335,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.415719699,0.415719699,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,4.57817315,12.01370601,8.829681992,5.147086499,28.41969313,31.89434154,130.0565471,115.1732307,136.0601764,133.272911,164.6725743
42910,9,9,95,0.95,Movie-6459-Image Export-261merge.txt,26B.8.4,2,1182,12,4985,4,1661.666667,16,482.8512397,48285.12397,483,453,445,31,0.08037225,0.136855926,0.134480944,0.133821023,12,18.0920828,23.78811961,31.2774732,47.15621956,62.00268947,81.5233608,122.9106161,212.487061,367.3462271,483,635.0657303,12,17.96363579,23.50730838,30.76178751,46.04946226,60.26056877,78.85729759,118.0469811,202.149286,346.1700881,453,592.7981852,12,17.92810727,23.42987147,30.62001297,45.7465731,59.78524736,78.13209951,116.7300551,199.3671584,340.5058259,445,581.5612684,0.964467005,1.454101409,1.911904707,2.513840908,3.790051488,4.983295685,6.55221597,9.878602818,17.07806328,29.52444296,38.81979695,51.04166191,0.964467005,1.443777834,1.889335276,2.47239409,3.701098912,4.843277524,6.33793847,9.487701526,16.24719304,27.82246901,36.40862944,47.64452419,0.964467005,1.440922327,1.883111497,2.46099935,3.676755029,4.805074872,6.279652668,9.381857223,16.02358718,27.36721951,35.76565144,46.7413879,26B.8.4,8,9.2946489,19.23661591,25.86459391,32.49257191,42.43453892,49.06251692,55.69049492,65.63246193,78.88841794,92.14437394,98.77235195,105.4003299,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.415719699,0.415719699,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,1.279195439,3.356770798,2.467117027,1.438156522,7.940796609,8.911654254,36.33932933,32.18075563,38.016814,37.23801925,46.01145459
42911,1,1,281,2.81,Movie-6461-Image Export-262merge.txt,26B.8.4,3,1449,14,4985,4,1661.666667,16,452.8275862,45282.75862,483,453,445,31,0.193926846,0.131146642,0.128771659,0.128111739,14,20.74898344,26.97176391,35.06080434,51.9625749,67.54655266,87.80428578,130.1321194,219.8920631,371.5648347,483,627.8554325,14,20.60167343,26.65337076,34.48274118,50.74301235,65.64866326,84.93281712,124.9827258,209.1940251,350.1455087,453,586.0677772,14,20.5609274,26.56557021,34.32381755,50.40925149,65.1308418,84.15174653,123.5884251,206.3149425,344.4161981,445,574.9584401,2.714975845,4.023784918,5.230549109,6.799231207,10.07693826,13.09908992,17.02760822,25.23611149,42.64297429,72.05639652,93.66666667,121.7580238,2.714975845,3.995217553,5.168804129,6.687129243,9.840432346,12.73103822,16.47075335,24.23750584,40.5683375,67.90261418,87.84886128,113.6542756,2.714975845,3.987315804,5.151777246,6.656309684,9.775707155,12.63061873,16.3192828,23.96711349,40.0100061,66.79154704,86.29744651,111.4998769,26B.8.4,8,22.42667012,46.41522705,62.40759834,78.39996963,102.3885266,118.3808979,134.3732692,158.3618261,190.3465687,222.3313112,238.3236825,254.3160538,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.364336139,0.364336139,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,3.086517246,8.099412055,5.95280363,3.470067803,19.16001647,21.50255833,87.68164994,77.64760116,91.72918262,89.8500613,111.019117
42912,2,2,160,1.6,Movie-6461-Image Export-262merge.txt,26B.8.4,3,1449,14,4985,4,1661.666667,16,452.8275862,45282.75862,483,453,445,31,0.11042098,0.131146642,0.128771659,0.128111739,14,20.74898344,26.97176391,35.06080434,51.9625749,67.54655266,87.80428578,130.1321194,219.8920631,371.5648347,483,627.8554325,14,20.60167343,26.65337076,34.48274118,50.74301235,65.64866326,84.93281712,124.9827258,209.1940251,350.1455087,453,586.0677772,14,20.5609274,26.56557021,34.32381755,50.40925149,65.1308418,84.15174653,123.5884251,206.3149425,344.4161981,445,574.9584401,1.54589372,2.291123085,2.978248603,3.871448374,5.737758443,7.458556539,9.695435283,14.36931615,24.2806971,41.02855318,53.33333333,69.32841214,1.54589372,2.274856969,2.943091319,3.807618074,5.603093151,7.248989732,9.378364899,13.80071507,23.09940925,38.66341021,50.02070393,64.7141783,1.54589372,2.270357753,2.933396297,3.790069571,5.566238949,7.191811379,9.292118319,13.64675501,22.78149813,38.03077412,49.13733609,63.48747441,26B.8.4,8,12.76963423,26.42859903,35.53457557,44.6405521,58.29951691,67.40549344,76.51146998,90.17043478,108.3823879,126.5943409,135.7003175,144.806294,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.364336139,0.364336139,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,1.757447542,4.611764871,3.389496729,1.975839319,10.90961792,12.24344958,49.92549463,44.21215724,52.23013957,51.16017726,63.21373209
42913,3,3,276,2.76,Movie-6461-Image Export-262merge.txt,26B.8.4,3,1449,14,4985,4,1661.666667,16,452.8275862,45282.75862,483,453,445,31,0.19047619,0.131146642,0.128771659,0.128111739,14,20.74898344,26.97176391,35.06080434,51.9625749,67.54655266,87.80428578,130.1321194,219.8920631,371.5648347,483,627.8554325,14,20.60167343,26.65337076,34.48274118,50.74301235,65.64866326,84.93281712,124.9827258,209.1940251,350.1455087,453,586.0677772,14,20.5609274,26.56557021,34.32381755,50.40925149,65.1308418,84.15174653,123.5884251,206.3149425,344.4161981,445,574.9584401,2.666666667,3.952187321,5.13747884,6.678248446,9.897633314,12.86601003,16.72462586,24.78707036,41.8842025,70.77425423,92,119.5915109,2.666666667,3.924128272,5.076832526,6.568141178,9.665335685,12.50450729,16.17767945,23.80623349,39.84648096,66.69438261,86.28571429,111.6319576,2.666666667,3.916367124,5.060108612,6.53787001,9.601762188,12.40587463,16.0289041,23.54065239,39.29808428,65.60308535,84.76190476,109.5158934,26B.8.4,8,22.02761905,45.58933333,61.29714286,77.00495238,100.5666667,116.2744762,131.9822857,155.544,186.959619,218.3752381,234.0830476,249.7908571,1591.58843,4176.529562,3069.612975,1789.369483,9880.022729,11087.97403,45213.77607,40039.6349,47300.92015,46331.93553,57247.93613,0.364336139,0.364336139,-0.153964583,-0.269844087,0.5695505,0.057673144,0.70277036,-0.040510662,0.041664978,-0.005174568,0.105780058,3.03159701,7.955294403,5.846881857,3.408322825,18.81909091,21.11995053,86.12147823,76.26597125,90.09699076,88.25130576,109.0436879
